track_id,g_S,g_A,g_D,g_E,context_label
377,0.2892536472126981,0.9645144637552574,0.4166666666666667,1.0,sparse_day
378,0.28369057556536387,0.9280546804787978,0.4166666666666667,1.0,sparse_day
379,0.2572858202687958,0.8456576146389811,0.16666666666666666,1.0,sparse_day
380,0.15574373552133733,0.9414707659962974,0.25,1.0,sparse_day
381,0.3534355480866713,0.8474306494057493,0.25,1.0,sparse_day
382,0.36336402658285694,0.7643426641545362,0.25,1.0,sparse_day
383,0.42102690414073474,0.9576945012954795,0.16666666666666666,1.0,sparse_day
384,0.7185622388911918,0.9193387399517393,0.5833333333333334,1.0,dense_day
385,0.49538324088557023,0.9103747568257916,0.4166666666666667,1.0,sparse_day
386,0.12394151603210363,0.836982465629839,0.4166666666666667,0.0,sparse_day
387,0.32848616908082945,0.9369666897235934,0.4166666666666667,1.0,sparse_day
388,0.2027780890552334,0.788307833563958,0.4166666666666667,0.0,sparse_day
389,0.4339665704969482,0.974429759350593,0.3333333333333333,1.0,sparse_day
390,0.38745646915379134,0.9136787598774548,0.25,1.0,sparse_day
391,0.39602234068887865,0.9160555396867001,0.25,0.0,sparse_day
392,0.4328713514564639,0.8359462257510523,0.25,1.0,sparse_day
393,0.16996119254092792,0.871168572649971,0.16666666666666666,1.0,sparse_day
394,0.3761810884997166,0.8743216003245284,0.25,1.0,sparse_day
395,0.1323638194393179,0.782308900122501,0.4166666666666667,1.0,sparse_day
396,0.29462332548620174,0.9072449914993561,0.4166666666666667,1.0,sparse_day
397,0.9066430712697328,0.9343510743906493,0.5,1.0,dense_day
398,0.2125761856373129,0.9050518488925172,0.3333333333333333,1.0,sparse_day
399,0.5001325059931044,0.9887640096422047,0.5833333333333334,1.0,dense_day
400,0.15911299986829625,0.7964233535805797,0.4166666666666667,1.0,sparse_day
401,0.19070745720170096,0.9450938519910507,0.4166666666666667,1.0,sparse_day
402,0.3988687860634334,0.9019282864696414,0.5,0.0,dense_day
403,0.24052355693408517,0.89762037453248,0.4166666666666667,1.0,sparse_day
404,0.13555183505328972,0.5624918388640647,0.25,0.0,sparse_day
405,0.4558446405235493,0.7947555479871631,0.3333333333333333,0.0,sparse_day
406,0.4601118959440326,0.6348975039061533,0.5,1.0,dense_day
407,0.1877808406927609,0.9391768109722446,0.3333333333333333,1.0,sparse_day
408,0.3094817368492087,0.8169229399949601,0.4166666666666667,0.0,sparse_day
409,0.29395293455906607,0.8878169105755381,0.3333333333333333,0.0,sparse_day
410,0.1030762455319617,0.8019489428310094,0.5833333333333334,1.0,dense_day
411,0.3528383739837671,0.7679403006817546,0.08333333333333333,1.0,sparse_day
412,0.37187271226556884,0.9243844073380666,0.5,0.0,dense_day
413,0.3645729832662565,0.9344394587556167,0.16666666666666666,0.0,sparse_day
414,0.36774594821079604,0.9822844460533728,0.6666666666666666,1.0,dense_day
415,0.4500151027238043,0.8933529859241338,1.0,1.0,dense_day
416,0.1564570004043229,0.927985670673761,0.25,1.0,sparse_day
417,0.14999775001411877,0.6532737569613336,0.75,1.0,dense_day
418,0.40189961647890315,0.9650351982479057,0.4166666666666667,0.0,sparse_day
419,0.3560520694372194,0.9813135453657678,0.5833333333333334,1.0,dense_day
420,0.1269453174589101,0.8552610569439901,0.75,1.0,dense_day
421,0.14765667625970874,0.9057523209530818,0.75,1.0,dense_day
422,0.10763545797462638,0.9557961697738683,0.8333333333333334,0.0,dense_day
423,0.11046216327366688,0.923938483293884,1.0,0.0,dense_day
424,0.4305656214845415,0.9531802741417594,0.5833333333333334,1.0,dense_day
425,0.18769750864759283,0.8084837621768596,0.5833333333333334,0.0,dense_day
426,0.17057871354407556,0.7453466558244037,1.0,1.0,dense_day
427,0.30962965982640905,0.8951449731168406,0.75,1.0,dense_day
428,0.20179201402674277,0.9501639995879414,0.9166666666666666,0.0,dense_day
429,0.38144352204289916,0.9499371028410043,0.8333333333333334,1.0,dense_day
430,0.15713036201337305,0.9151127786132309,0.5833333333333334,0.0,dense_day
431,0.31984907036057836,0.9391829339434663,0.5,0.0,dense_day
432,0.39808098232596406,0.9926351152026895,1.0,1.0,dense_day
433,0.21474514426733224,0.9607641351483783,0.5,1.0,dense_day
434,0.21137543219835553,0.9559473674524581,0.3333333333333333,1.0,sparse_day
435,0.365443339076869,0.8811815357310829,0.5833333333333334,0.0,dense_day
436,0.20479259357187837,0.9236856039227732,0.6666666666666666,0.7419354838709677,dense_day
437,0.16066604204237617,0.9482194522244506,0.75,1.0,dense_day
438,0.3797128930200337,0.9773131865156838,0.5,0.0,dense_day
439,0.3553225211256778,0.6787574109693784,0.5833333333333334,1.0,dense_day
440,0.21885549925959333,0.8496327363272852,0.6666666666666666,1.0,dense_day
441,0.2372441807039566,0.9485362607793028,0.5833333333333334,0.0,dense_day
442,0.3416049777530379,0.9602806870970576,0.6666666666666666,1.0,dense_day
443,0.3249166198303595,0.8842013350720774,0.5,0.0,dense_day
444,0.26297159787286595,0.980902052365457,0.6666666666666666,0.0,dense_day
445,0.5594193514742624,0.890632478346103,0.9166666666666666,1.0,dense_day
446,0.17627899272777267,0.8321000468182781,0.8333333333333334,1.0,dense_day
447,0.551955402103051,0.855386566954347,0.6666666666666666,1.0,dense_day
448,0.22987775788041617,0.9043344841886913,0.5833333333333334,1.0,dense_day
449,0.008414947318760812,0.7123487051912019,0.6666666666666666,0.0,dense_day
450,0.27748298220068535,0.8459785002881584,0.75,1.0,dense_day
451,0.4110008351202131,0.8914233704766784,0.5,1.0,dense_day
452,0.3152178591636641,0.8833789368669309,0.5,1.0,dense_day
453,0.15804190482147554,0.8610643153185651,0.25,0.0,sparse_day
454,0.32195329525065025,0.911528298581853,0.8333333333333334,0.0,dense_day
455,0.3655325426242935,0.8805538029085724,0.6666666666666666,1.0,dense_day
456,0.34850628757013385,0.8307980148652454,0.3333333333333333,0.0,sparse_day
457,0.21733940685502898,0.8836858064297711,0.5,1.0,dense_day
458,0.32859621086515806,0.9195789016279506,0.5,1.0,dense_day
459,0.2085016260089328,0.9655370568028275,0.3333333333333333,1.0,sparse_day
460,0.22372726510106133,0.9462331174045605,0.5,1.0,dense_day
461,0.345251550694423,0.9405957586707793,0.5833333333333334,1.0,dense_day
462,0.39842100565538685,0.9759343227035798,0.75,0.0,dense_day
463,0.3770399489559197,0.9643974380308832,0.5833333333333334,0.0,dense_day
464,0.18848249722337093,0.9338085802396308,0.6666666666666666,0.0,dense_day
465,0.260758527910678,0.8660615757976033,0.16666666666666666,1.0,sparse_day
466,0.6599252816216836,0.05811517215572459,0.5,1.0,dense_day
467,0.31484333995795294,0.8823966107377781,0.25,1.0,sparse_day
468,0.32286855978154433,0.9833431165189868,0.5833333333333334,0.0,dense_day
469,0.36368582706323827,0.9467112158038142,0.16666666666666666,1.0,sparse_day
470,0.13221269790215334,0.9855011878522654,0.4166666666666667,0.0,sparse_day
471,0.11797757771124014,0.8969210382505708,0.5833333333333334,1.0,dense_day
472,0.4049984071361122,0.8524905205562541,0.3333333333333333,1.0,sparse_day
473,0.2932000041393806,0.9722592534328826,0.5833333333333334,1.0,dense_day
474,0.46381429629661175,0.9011748633347301,0.5,0.0,dense_day
475,0.25031354880394907,0.9034372588952413,0.5833333333333334,1.0,dense_day
476,0.21694079707759292,0.9165497990637987,0.3333333333333333,1.0,sparse_day
477,0.2916786990352297,0.9569926103960402,0.6666666666666666,1.0,dense_day
478,0.2899705156927054,0.9930481429009819,0.75,1.0,dense_day
479,0.6497077072690225,0.8911909850538221,0.6666666666666666,1.0,dense_day
480,0.17704202736228514,0.9429539743209954,0.9166666666666666,1.0,dense_day
481,0.1916577146535662,0.9404405264303981,0.75,1.0,dense_day
482,0.34086693631789367,0.9310537153388456,0.5,0.0,dense_day
483,0.6073973483375845,0.9863780800323192,0.8333333333333334,1.0,dense_day
484,0.21026668229456433,0.9248436356563531,0.75,0.0,dense_day
485,0.19505778536770627,0.9764016104653136,0.5833333333333334,1.0,dense_day
486,0.051409532584305896,0.777044240758589,0.3333333333333333,0.8387096774193549,sparse_day
487,0.5472797709701186,0.9885699181955088,1.0,1.0,dense_day
488,0.45170938253941706,0.9712853501474897,0.5833333333333334,1.0,dense_day
489,0.13065816302402045,0.8775945133097935,0.9166666666666666,1.0,dense_day
490,0.4164767104376955,0.8579108466588171,0.75,0.0,dense_day
491,0.6106052706101265,0.7028838403410728,0.8333333333333334,1.0,dense_day
492,0.2002545795470421,0.8696608796674126,0.5833333333333334,0.0,dense_day
493,0.10118707158299597,0.9157383657689554,0.4166666666666667,1.0,sparse_day
494,0.2734813551474384,0.9045628880495127,0.5,0.0,dense_day
495,0.3329958979773294,0.9482554228915692,0.6666666666666666,0.0,dense_day
496,0.616870173460963,0.7452365753052597,0.5833333333333334,1.0,dense_day
497,0.17429123030653002,0.9457738176366124,0.3333333333333333,1.0,sparse_day
498,0.13303257510440966,0.8716435592850145,0.3333333333333333,1.0,sparse_day
499,0.344413912697727,0.9219903239782578,0.75,0.0,dense_day
500,0.26089556681349785,0.9633910511742279,0.5,1.0,dense_day
501,0.30688573479549924,0.8504367719792999,0.5,1.0,dense_day
502,0.13329560088374534,0.9702700610031568,0.4166666666666667,1.0,sparse_day
503,0.20542938509793127,0.9692640290680327,0.25,0.0,sparse_day
504,0.1489128152861762,0.9513286612556959,0.5833333333333334,1.0,dense_day
505,0.13976031598262056,0.9562380529293505,0.75,1.0,dense_day
506,0.3213385584044884,0.9815649556348085,0.5833333333333334,0.0,dense_day
507,0.3557276586103569,0.8539981104898029,0.75,1.0,dense_day
508,0.5558525952560084,0.9540582888786425,0.9166666666666666,1.0,dense_day
509,0.08812914310663353,0.8961063338365124,0.6666666666666666,0.0,dense_day
510,0.33561222171259214,0.8853029938234981,0.75,1.0,dense_day
511,0.18853385748212653,0.9712649256369189,0.75,0.967741935483871,dense_day
512,0.552257676286324,0.818235093156488,0.8333333333333334,1.0,dense_day
513,0.17801942269628862,0.9381051362149532,0.5833333333333334,1.0,dense_day
514,0.1861375539584925,0.92818694901483,0.4166666666666667,1.0,sparse_day
515,0.34906492731860367,0.8560227314195133,0.5833333333333334,1.0,dense_day
516,0.46650209480253174,0.9532854546530786,0.75,0.0,dense_day
517,0.33311922275125583,0.8943653127835077,0.25,1.0,sparse_day
518,0.1930510306623293,0.9532830827610936,0.4166666666666667,0.8064516129032258,sparse_day
519,0.4010251040032025,0.8846744334218932,0.6666666666666666,1.0,dense_day
520,0.31694486395333044,0.8618832817602217,0.5,0.0,dense_day
521,0.4231179496294397,0.8475701535629512,0.5833333333333334,0.0,dense_day
522,0.3106046812956944,0.897970921913502,0.4166666666666667,1.0,sparse_day
523,0.39425453488196543,0.75361834262533,0.3333333333333333,1.0,sparse_day
524,0.3446448974220507,0.8915048716578358,0.4166666666666667,1.0,sparse_day
525,0.16049666767453233,0.9014183035695731,0.5,0.1935483870967742,dense_day
526,0.243492527031111,0.9292733669764083,0.3333333333333333,1.0,sparse_day
527,0.34002023547527355,0.9672356295871531,0.5833333333333334,1.0,dense_day
528,0.18075817868265767,0.888705870717139,0.6666666666666666,0.967741935483871,dense_day
529,0.43484170374216574,0.9400731483420998,0.5833333333333334,1.0,dense_day
530,0.5282438409849044,0.9063642910302049,0.6666666666666666,0.06451612903225806,dense_day
531,0.22762282000866568,0.840550305724575,0.5833333333333334,1.0,dense_day
532,0.25190148413484853,0.9431299039087618,0.6666666666666666,1.0,dense_day
533,0.3915208160253823,0.9104101147549626,0.4166666666666667,0.0,sparse_day
534,0.3166796726104865,0.6613315198651812,0.5833333333333334,1.0,dense_day
535,0.4004318541185403,0.9572670979700277,0.5,0.0,dense_day
536,0.021348321770923273,0.91520670247256,0.8333333333333334,0.6774193548387096,dense_day
537,0.4902150702817106,0.9728868347830872,0.6666666666666666,1.0,dense_day
538,0.18959323169089662,0.6646482553935262,0.75,1.0,dense_day
539,0.1519590051533463,0.5999807986012311,0.75,0.5161290322580645,dense_day
540,0.4373652919716559,0.9649475898425727,0.75,1.0,dense_day
541,0.19819783443764677,0.7235349844040571,0.5833333333333334,0.0,dense_day
542,0.55844089122592,0.9574346364173484,0.75,1.0,dense_day
543,0.7063153571206954,0.9166057696519727,0.6666666666666666,1.0,dense_day
544,0.36960561546666193,0.8411085200354478,0.5833333333333334,1.0,dense_day
545,0.2854549371201542,0.9852167780821324,0.6666666666666666,0.967741935483871,dense_day
546,0.4295855518395186,0.93576374977293,0.5833333333333334,1.0,dense_day
547,0.3127985595382941,0.9834160660842677,0.75,0.967741935483871,dense_day
548,0.3565388867189396,0.8897310438215259,0.8333333333333334,1.0,dense_day
549,0.20043832071917367,0.9699856556469715,0.75,0.0,dense_day
550,0.21982945200595688,0.9355430375741722,0.75,1.0,dense_day
551,0.24822980009329668,0.9823941389011941,0.6666666666666666,1.0,dense_day
552,0.35754276958263315,0.954733320049185,0.5,1.0,dense_day
553,0.5346444709203595,0.9442668918084122,0.5833333333333334,1.0,dense_day
554,0.17309675186717033,0.9641005808637979,0.3333333333333333,0.0,sparse_day
555,0.2192601025862632,0.4944840542905702,0.5,1.0,dense_day
556,0.2930504149901045,0.6485852153637959,0.5833333333333334,0.0,dense_day
557,0.11395170936057898,0.9492352020227512,0.3333333333333333,0.0,sparse_day
558,0.27234771931532886,0.8833177852941014,0.5,0.0,dense_day
559,0.2927966159636981,0.8253221346479445,0.25,1.0,sparse_day
560,0.37183206441770866,0.9499734026943105,0.4166666666666667,1.0,sparse_day
561,0.1676099016034823,0.8469608415112643,0.4166666666666667,1.0,sparse_day
562,0.20476177360409198,0.9948195686887754,0.3333333333333333,1.0,sparse_day
563,0.4157254475279872,0.8585557135025068,0.5,1.0,dense_day
564,0.21483501215045547,0.8257216778291457,0.4166666666666667,0.0,sparse_day
565,0.246372436544834,0.8841899964495366,0.3333333333333333,1.0,sparse_day
566,0.6756369066346083,0.8863408910095554,0.5,1.0,dense_day
567,0.3924756742092272,0.873255076793098,0.5,1.0,dense_day
568,0.18746982059754969,0.8888672696284547,0.25,1.0,sparse_day
569,0.4393250567097125,0.8777450717975166,0.25,1.0,sparse_day
570,0.19995260505338178,0.9597607077689906,0.3333333333333333,1.0,sparse_day
571,0.07110621745679156,0.9374569591364095,0.5,1.0,dense_day
572,0.22206010685222013,0.9650917885280572,0.4166666666666667,1.0,sparse_day
573,0.30301407248663864,0.9792052701839984,0.3333333333333333,0.0,sparse_day
574,0.4557949050875127,0.9736003707829485,0.5,1.0,dense_day
575,0.230133483648154,0.9953420157362348,0.4166666666666667,0.8709677419354839,sparse_day
576,0.3411403087224259,0.9597538502464256,0.25,0.5806451612903226,sparse_day
577,0.20665913798036745,0.9237208535184377,0.3333333333333333,1.0,sparse_day
578,0.2327902607690972,0.8546142680208249,0.5833333333333334,0.0,dense_day
579,0.37651277222272017,0.9766251439189156,0.4166666666666667,1.0,sparse_day
580,0.14683420927100146,0.9258059926039994,0.08333333333333333,0.0,sparse_day
581,0.5653352984801204,0.9701226403378981,0.3333333333333333,1.0,sparse_day
582,0.36757177528275825,0.9770448069606306,0.4166666666666667,0.0,sparse_day
583,0.14935181241900333,0.85407472005413,0.3333333333333333,0.0,sparse_day
584,0.18827776940302107,0.6635594717410762,0.4166666666666667,0.0,sparse_day
585,0.25538334189867556,0.9175633332605204,0.3333333333333333,0.0,sparse_day
586,0.41930571928733934,0.8987893970940704,0.5833333333333334,1.0,dense_day
587,0.08882374286594921,0.9452241317494582,0.5833333333333334,1.0,dense_day
588,0.29214015131954835,0.8483530586041207,0.25,0.0,sparse_day
589,0.4210985926714747,0.9678642481455965,0.5833333333333334,0.0,dense_day
590,0.3508490700226743,0.9834355976296199,0.6666666666666666,1.0,dense_day
591,0.3965038408232149,0.8659880852343321,0.25,1.0,sparse_day
592,0.33280175930068656,0.9165683552576636,0.25,0.0,sparse_day
593,0.2528836997584427,0.9661974287833082,0.5833333333333334,1.0,dense_day
594,0.4079339315593351,0.9630612727592995,0.5833333333333334,1.0,dense_day
595,0.2647248697386736,0.8941282581437846,0.6666666666666666,1.0,dense_day
596,0.1866533273154288,0.7870788161925518,0.8333333333333334,1.0,dense_day
597,0.378353982404992,0.9288693020683847,0.6666666666666666,1.0,dense_day
598,0.25875247539486673,0.7971315931020766,0.4166666666666667,0.0,sparse_day
599,0.3848969036714279,0.9362571208986503,0.5,1.0,dense_day
600,0.4276855001712055,0.9723300549534023,0.4166666666666667,1.0,sparse_day
601,0.28064899130026166,0.9129450591085996,0.16666666666666666,1.0,sparse_day
602,0.8121994619623149,0.9711372472283231,0.25,1.0,sparse_day
603,0.14831717022144233,0.9633558738713195,0.16666666666666666,1.0,sparse_day
604,0.4571812206786798,0.9725210679294257,0.3333333333333333,1.0,sparse_day
605,0.4232256752892625,0.8824814221586619,0.3333333333333333,0.0,sparse_day
606,0.23564197431088005,0.9857449413519882,0.3333333333333333,1.0,sparse_day
607,0.04602177778842058,0.913204562688066,0.25,0.0,sparse_day
608,0.31853826284191494,0.9026142956460508,0.3333333333333333,1.0,sparse_day
609,0.15665050313668205,0.9875338591495927,0.25,0.0,sparse_day
610,0.31625905853610015,0.6852736884224209,0.3333333333333333,1.0,sparse_day
611,0.3317074244430011,0.7872686834970156,0.16666666666666666,1.0,sparse_day
